wave,flux,error
6619.020,3.007e-10,4.814e-13
6623.428,2.984e-10,4.797e-13
6627.837,2.939e-10,4.764e-13
6632.246,2.939e-10,4.766e-13
6636.655,2.921e-10,4.755e-13
6641.064,2.927e-10,4.763e-13
6645.473,2.929e-10,4.767e-13
6649.882,2.943e-10,4.780e-13
6654.291,2.912e-10,4.759e-13
6658.700,2.908e-10,4.757e-13
6663.110,2.890e-10,4.746e-13
6667.519,2.876e-10,4.737e-13
6671.929,2.864e-10,4.730e-13
6676.338,2.867e-10,4.735e-13
6680.748,2.873e-10,4.744e-13
6685.158,2.886e-10,4.757e-13
6689.567,2.914e-10,4.783e-13
6693.977,2.929e-10,4.797e-13
6698.387,2.960e-10,4.826e-13
6702.797,2.969e-10,4.836e-13
6707.207,2.990e-10,4.856e-13
6711.617,2.984e-10,4.855e-13
6716.028,3.032e-10,4.895e-13
6720.438,3.030e-10,4.898e-13
6724.848,3.071e-10,4.934e-13
6729.259,3.073e-10,4.938e-13
6733.669,3.115e-10,4.976e-13
6738.080,3.107e-10,4.972e-13
6742.491,3.155e-10,5.015e-13
6746.901,3.151e-10,5.015e-13
6751.312,3.170e-10,5.033e-13
6755.723,3.181e-10,5.046e-13
6760.134,3.208e-10,5.070e-13
6764.545,3.215e-10,5.080e-13
6768.956,3.210e-10,5.080e-13
6773.367,3.217e-10,5.090e-13
6777.778,3.227e-10,5.102e-13
6782.190,3.191e-10,5.078e-13
6786.601,3.177e-10,5.070e-13
6791.012,3.159e-10,5.060e-13
6795.424,3.173e-10,5.075e-13
6799.835,3.131e-10,5.048e-13
6804.247,3.111e-10,5.035e-13
6808.659,3.110e-10,5.039e-13
6813.070,3.098e-10,5.034e-13
6817.482,3.091e-10,5.032e-13
6821.894,3.057e-10,5.009e-13
6826.306,3.031e-10,4.992e-13
6830.718,3.022e-10,4.989e-13
6835.130,3.002e-10,4.977e-13
6839.542,2.992e-10,4.973e-13
6843.954,2.990e-10,4.976e-13
6848.366,3.001e-10,4.990e-13
6852.779,3.012e-10,5.003e-13
6857.191,2.995e-10,4.994e-13
6861.603,2.869e-10,4.893e-13
6866.016,2.627e-10,4.689e-13
6870.428,2.359e-10,4.449e-13
6874.841,2.290e-10,4.388e-13
6879.253,2.374e-10,4.471e-13
6883.666,2.511e-10,4.602e-13
6888.079,2.570e-10,4.660e-13
6892.492,2.586e-10,4.680e-13
6896.905,2.597e-10,4.695e-13
6901.318,2.657e-10,4.755e-13
6905.730,2.717e-10,4.813e-13
6910.144,2.792e-10,4.882e-13
6914.557,2.860e-10,4.947e-13
6918.970,2.906e-10,4.992e-13
6923.383,2.920e-10,5.009e-13
6927.796,2.956e-10,5.046e-13
6932.209,2.972e-10,5.064e-13
6936.623,2.958e-10,5.059e-13
6941.036,2.943e-10,5.052e-13
6945.450,2.924e-10,5.042e-13
6949.863,2.907e-10,5.033e-13
6954.277,2.905e-10,5.038e-13
6958.690,2.891e-10,5.031e-13
6963.104,2.882e-10,5.031e-13
6967.518,2.854e-10,5.012e-13
6971.932,2.842e-10,5.006e-13
6976.345,2.811e-10,4.986e-13
6980.759,2.768e-10,4.955e-13
6985.173,2.748e-10,4.943e-13
6989.587,2.704e-10,4.909e-13
6994.001,2.654e-10,4.871e-13
6998.415,2.608e-10,4.833e-13
7002.829,2.527e-10,4.765e-13
7007.243,2.479e-10,4.727e-13
7011.658,2.429e-10,4.684e-13
7016.072,2.410e-10,4.673e-13
7020.486,2.367e-10,4.636e-13
7024.901,2.362e-10,4.638e-13
7029.315,2.389e-10,4.670e-13
7033.729,2.430e-10,4.717e-13
7038.144,2.451e-10,4.742e-13
7042.558,2.451e-10,4.748e-13
7046.973,2.471e-10,4.777e-13
7051.388,2.504e-10,4.815e-13
7055.802,2.529e-10,4.846e-13
7060.217,2.569e-10,4.890e-13
7064.632,2.586e-10,4.913e-13
7069.046,2.587e-10,4.921e-13
7073.461,2.605e-10,4.944e-13
7077.876,2.652e-10,4.997e-13
7082.291,2.651e-10,5.003e-13
7086.706,2.652e-10,5.010e-13
7091.121,2.698e-10,5.062e-13
7095.536,2.720e-10,5.090e-13
7099.951,2.749e-10,5.124e-13
7104.366,2.761e-10,5.144e-13
7108.781,2.777e-10,5.167e-13
7113.197,2.777e-10,5.175e-13
7117.612,2.756e-10,5.163e-13
7122.027,2.733e-10,5.150e-13
7126.442,2.728e-10,5.152e-13
7130.858,2.757e-10,5.188e-13
7135.273,2.751e-10,5.190e-13
7139.688,2.764e-10,5.211e-13
7144.104,2.737e-10,5.196e-13
7148.519,2.730e-10,5.208e-13
7152.935,2.689e-10,5.192e-13
7157.350,2.638e-10,5.173e-13
7161.766,2.564e-10,5.136e-13
7166.182,2.433e-10,5.047e-13
7170.597,2.302e-10,4.958e-13
7175.013,2.182e-10,4.876e-13
7179.429,2.076e-10,4.796e-13
7183.844,1.947e-10,4.674e-13
7188.260,1.845e-10,4.566e-13
7192.676,1.785e-10,4.497e-13
7197.092,1.683e-10,4.367e-13
7201.508,1.590e-10,4.232e-13
7205.924,1.546e-10,4.155e-13
7210.339,1.543e-10,4.138e-13
7214.755,1.564e-10,4.158e-13
7219.171,1.543e-10,4.133e-13
7223.587,1.532e-10,4.130e-13
7228.004,1.498e-10,4.105e-13
7232.420,1.439e-10,4.048e-13
7236.836,1.361e-10,3.976e-13
7241.252,1.314e-10,3.933e-13
7245.668,1.200e-10,3.781e-13
7250.084,1.072e-10,3.584e-13
7254.500,9.156e-11,3.312e-13
7258.917,8.730e-11,3.236e-13
7263.333,8.372e-11,3.170e-13
7267.749,8.527e-11,3.198e-13
7272.166,7.524e-11,3.013e-13
7276.582,6.912e-11,2.891e-13
7280.998,8.371e-11,3.182e-13
7285.415,9.475e-11,3.389e-13
7289.831,1.013e-10,3.511e-13
7294.247,1.043e-10,3.584e-13
7298.664,1.109e-10,3.717e-13
7303.080,1.184e-10,3.867e-13
7307.497,1.299e-10,4.067e-13
7311.913,1.389e-10,4.215e-13
7316.330,1.499e-10,4.380e-13
7320.747,1.546e-10,4.437e-13
7325.163,1.580e-10,4.464e-13
7329.580,1.601e-10,4.464e-13
7333.996,1.675e-10,4.525e-13
7338.413,1.758e-10,4.619e-13
7342.830,1.847e-10,4.746e-13
7347.246,1.929e-10,4.892e-13
7351.663,2.003e-10,5.044e-13
7356.080,2.086e-10,5.202e-13
7360.497,2.193e-10,5.378e-13
7364.913,2.268e-10,5.506e-13
7369.330,2.331e-10,5.611e-13
7373.747,2.407e-10,5.717e-13
7378.164,2.492e-10,5.826e-13
7382.580,2.531e-10,5.870e-13
7386.997,2.542e-10,5.888e-13
7391.414,2.598e-10,5.959e-13
7395.831,2.685e-10,6.067e-13
7400.248,2.759e-10,6.168e-13
7404.665,2.825e-10,6.261e-13
7409.082,2.826e-10,6.290e-13
7413.499,2.885e-10,6.382e-13
7417.916,2.927e-10,6.460e-13
7422.333,2.996e-10,6.569e-13
7426.749,3.034e-10,6.636e-13
7431.166,3.106e-10,6.745e-13
7435.583,3.170e-10,6.844e-13
7440.000,3.165e-10,6.865e-13
7444.417,3.139e-10,6.866e-13
7448.834,3.144e-10,6.894e-13
7453.251,3.154e-10,6.931e-13
7457.668,3.185e-10,6.987e-13
7462.086,3.186e-10,7.013e-13
7466.503,3.189e-10,7.038e-13
7470.920,3.243e-10,7.122e-13
7475.337,3.279e-10,7.180e-13
7479.754,3.288e-10,7.214e-13
7484.171,3.280e-10,7.229e-13
7488.588,3.294e-10,7.267e-13
7493.005,3.268e-10,7.260e-13
7497.422,3.233e-10,7.244e-13
7501.839,3.234e-10,7.264e-13
7506.256,3.201e-10,7.249e-13
7510.673,3.180e-10,7.246e-13
7515.091,3.172e-10,7.259e-13
7519.508,3.224e-10,7.337e-13
7523.925,3.220e-10,7.352e-13
7528.342,3.209e-10,7.359e-13
7532.759,3.261e-10,7.435e-13
7537.176,3.299e-10,7.500e-13
7541.593,3.340e-10,7.568e-13
7546.011,3.305e-10,7.547e-13
7550.428,3.271e-10,7.527e-13
7554.845,3.248e-10,7.520e-13
7559.262,3.207e-10,7.490e-13
7563.679,3.176e-10,7.471e-13
7568.096,3.128e-10,7.432e-13
7572.513,3.111e-10,7.428e-13
7576.931,3.108e-10,7.441e-13
7581.348,3.060e-10,7.401e-13
7585.765,2.972e-10,7.312e-13
7590.182,2.656e-10,6.926e-13
7594.599,1.864e-10,5.825e-13
7599.016,7.305e-11,3.686e-13
7603.433,3.697e-11,2.659e-13
7607.850,3.652e-11,2.656e-13
7612.268,6.834e-11,3.589e-13
7616.685,1.180e-10,4.699e-13
7621.102,1.416e-10,5.145e-13
7625.519,9.774e-11,4.297e-13
7629.936,8.656e-11,4.059e-13
7634.353,9.074e-11,4.162e-13
7638.770,1.036e-10,4.443e-13
7643.187,1.375e-10,5.116e-13
7647.604,1.643e-10,5.595e-13
7652.021,1.860e-10,5.954e-13
7656.439,2.019e-10,6.213e-13
7660.856,2.162e-10,6.434e-13
7665.273,2.296e-10,6.640e-13
7669.690,2.407e-10,6.804e-13
7674.107,2.508e-10,6.956e-13
7678.524,2.651e-10,7.159e-13
7682.941,2.684e-10,7.213e-13
7687.358,2.679e-10,7.211e-13
7691.775,2.691e-10,7.236e-13
7696.192,2.742e-10,7.313e-13
7700.609,2.743e-10,7.321e-13
7705.026,2.761e-10,7.354e-13
7709.443,2.730e-10,7.316e-13
7713.860,2.686e-10,7.268e-13
7718.276,2.694e-10,7.284e-13
7722.693,2.650e-10,7.233e-13
7727.110,2.603e-10,7.174e-13
7731.527,2.585e-10,7.155e-13
7735.944,2.572e-10,7.145e-13
7740.361,2.540e-10,7.105e-13
7744.778,2.587e-10,7.171e-13
7749.195,2.603e-10,7.199e-13
7753.611,2.588e-10,7.185e-13
7758.028,2.568e-10,7.174e-13
7762.445,2.565e-10,7.193e-13
7766.862,2.547e-10,7.194e-13
7771.278,2.480e-10,7.128e-13
7775.695,2.462e-10,7.140e-13
7780.112,2.451e-10,7.168e-13
7784.529,2.430e-10,7.169e-13
7788.945,2.393e-10,7.114e-13
7793.362,2.299e-10,6.943e-13
7797.778,2.169e-10,6.695e-13
7802.195,2.072e-10,6.500e-13
7806.612,1.981e-10,6.334e-13
7811.028,1.964e-10,6.288e-13
7815.445,1.978e-10,6.315e-13
7819.861,1.978e-10,6.330e-13
7824.278,1.944e-10,6.304e-13
7828.694,1.891e-10,6.263e-13
7833.111,1.773e-10,6.112e-13
7837.527,1.744e-10,6.091e-13
7841.944,1.832e-10,6.276e-13
7846.360,1.988e-10,6.554e-13
7850.776,1.969e-10,6.533e-13
7855.193,1.962e-10,6.526e-13
7859.609,1.964e-10,6.522e-13
7864.025,1.938e-10,6.473e-13
7868.442,1.954e-10,6.500e-13
7872.858,1.984e-10,6.555e-13
7877.274,1.971e-10,6.544e-13
7881.690,1.998e-10,6.597e-13
7886.106,2.032e-10,6.672e-13
7890.523,2.028e-10,6.689e-13
7894.939,1.978e-10,6.641e-13
7899.355,1.960e-10,6.642e-13
7903.771,1.996e-10,6.737e-13
7908.187,1.900e-10,6.625e-13
7912.603,1.879e-10,6.634e-13
7917.019,1.782e-10,6.496e-13
7921.435,1.675e-10,6.331e-13
7925.851,1.539e-10,6.095e-13
7930.267,1.537e-10,6.106e-13
7934.682,1.537e-10,6.111e-13
7939.098,1.504e-10,6.047e-13
7943.514,1.461e-10,5.959e-13
7947.930,1.432e-10,5.891e-13
7952.345,1.365e-10,5.741e-13
7956.761,1.370e-10,5.721e-13
7961.177,1.366e-10,5.696e-13
7965.592,1.322e-10,5.586e-13
7970.008,1.326e-10,5.592e-13
7974.424,1.303e-10,5.538e-13
7978.839,1.298e-10,5.531e-13
7983.255,1.298e-10,5.543e-13
7987.670,1.297e-10,5.554e-13
7992.085,1.307e-10,5.595e-13
7996.501,1.308e-10,5.620e-13
8000.916,1.335e-10,5.706e-13
8005.331,1.358e-10,5.789e-13
8009.747,1.442e-10,5.998e-13
8014.162,1.499e-10,6.128e-13
8018.577,1.550e-10,6.241e-13
8022.992,1.663e-10,6.467e-13
8027.407,1.758e-10,6.632e-13
8031.822,1.743e-10,6.581e-13
8036.237,1.824e-10,6.697e-13
8040.652,1.836e-10,6.683e-13
8045.067,1.860e-10,6.708e-13
8049.482,1.883e-10,6.742e-13
8053.897,1.915e-10,6.803e-13
8058.312,1.955e-10,6.888e-13
8062.727,1.963e-10,6.932e-13
8067.142,1.971e-10,6.984e-13
8071.556,1.854e-10,6.824e-13
8075.971,1.860e-10,6.873e-13
8080.386,1.845e-10,6.890e-13
8084.800,1.815e-10,6.860e-13
8089.215,1.967e-10,7.166e-13
8093.629,2.024e-10,7.285e-13
8098.044,2.051e-10,7.351e-13
8102.458,2.054e-10,7.364e-13
8106.872,2.090e-10,7.437e-13
8111.287,2.142e-10,7.523e-13
8115.701,2.124e-10,7.488e-13
8120.115,2.155e-10,7.532e-13
8124.529,2.080e-10,7.417e-13
8128.943,1.964e-10,7.234e-13
8133.357,1.828e-10,7.013e-13
8137.771,1.688e-10,6.786e-13
8142.185,1.657e-10,6.778e-13
8146.599,1.645e-10,6.828e-13
8151.013,1.647e-10,6.896e-13
8155.427,1.681e-10,7.027e-13
8159.841,1.690e-10,7.067e-13
8164.255,1.702e-10,7.092e-13
8168.668,1.788e-10,7.257e-13
8173.082,1.973e-10,7.615e-13
8177.495,1.960e-10,7.577e-13
8181.909,1.951e-10,7.552e-13
8186.322,1.923e-10,7.483e-13
8190.736,2.012e-10,7.644e-13
8195.149,2.051e-10,7.696e-13
8199.563,2.185e-10,7.934e-13
8203.976,2.142e-10,7.866e-13
8208.389,2.056e-10,7.738e-13
8212.802,2.031e-10,7.739e-13
8217.215,1.958e-10,7.671e-13
8221.628,2.087e-10,8.002e-13
