wave,flux,error
6658.700,5.988e-13,4.882e-15
6663.110,5.563e-13,4.762e-15
6667.519,5.616e-13,4.783e-15
6671.929,5.561e-13,4.733e-15
6676.338,5.639e-13,4.764e-15
6680.748,5.607e-13,4.786e-15
6685.158,5.594e-13,4.786e-15
6689.567,5.825e-13,4.866e-15
6693.977,5.976e-13,4.896e-15
6698.387,6.178e-13,4.989e-15
6702.797,6.368e-13,5.043e-15
6707.207,6.547e-13,5.124e-15
6711.617,6.870e-13,5.204e-15
6716.028,7.114e-13,5.282e-15
6720.438,7.393e-13,5.353e-15
6724.848,7.916e-13,5.510e-15
6729.259,8.193e-13,5.603e-15
6733.669,8.744e-13,5.746e-15
6738.080,8.959e-13,5.828e-15
6742.491,9.522e-13,5.978e-15
6746.901,9.837e-13,6.060e-15
6751.312,1.029e-12,6.195e-15
6755.723,1.066e-12,6.285e-15
6760.134,1.134e-12,6.458e-15
6764.545,1.190e-12,6.600e-15
6768.956,1.203e-12,6.634e-15
6773.367,1.223e-12,6.687e-15
6777.778,1.231e-12,6.704e-15
6782.190,1.205e-12,6.645e-15
6786.601,1.202e-12,6.644e-15
6791.012,1.147e-12,6.504e-15
6795.424,1.088e-12,6.354e-15
6799.835,1.036e-12,6.223e-15
6804.247,9.561e-13,6.009e-15
6808.659,9.084e-13,5.889e-15
6813.070,8.800e-13,5.797e-15
6817.482,8.413e-13,5.696e-15
6821.894,8.027e-13,5.579e-15
6826.306,7.513e-13,5.425e-15
6830.718,7.065e-13,5.315e-15
6835.130,6.935e-13,5.281e-15
6839.542,7.062e-13,5.298e-15
6843.954,7.164e-13,5.335e-15
6848.366,7.303e-13,5.380e-15
6852.779,7.458e-13,5.437e-15
6857.191,7.711e-13,5.502e-15
6861.603,7.463e-13,5.427e-15
6866.016,6.983e-13,5.240e-15
6870.428,6.418e-13,5.012e-15
6874.841,6.295e-13,4.946e-15
6879.253,6.512e-13,5.048e-15
6883.666,6.978e-13,5.212e-15
6888.079,7.281e-13,5.344e-15
6892.492,7.638e-13,5.421e-15
6896.905,7.554e-13,5.403e-15
6901.318,7.909e-13,5.540e-15
6905.730,8.133e-13,5.622e-15
6910.144,8.563e-13,5.763e-15
6914.557,8.463e-13,5.741e-15
6918.970,8.669e-13,5.817e-15
6923.383,8.739e-13,5.845e-15
6927.796,8.757e-13,5.857e-15
6932.209,8.568e-13,5.819e-15
6936.623,8.673e-13,5.855e-15
6941.036,8.244e-13,5.716e-15
6945.450,7.922e-13,5.620e-15
6949.863,7.444e-13,5.491e-15
6954.277,7.323e-13,5.442e-15
6958.690,6.712e-13,5.262e-15
6963.104,6.219e-13,5.103e-15
6967.518,5.887e-13,5.006e-15
6971.932,5.451e-13,4.822e-15
6976.345,5.247e-13,4.761e-15
6980.759,5.104e-13,4.700e-15
6985.173,4.847e-13,4.609e-15
6989.587,4.524e-13,4.501e-15
6994.001,4.415e-13,4.476e-15
6998.415,3.823e-13,4.234e-15
7002.829,3.719e-13,4.155e-15
7007.243,3.602e-13,4.105e-15
7011.658,3.333e-13,4.028e-15
7016.072,3.221e-13,3.949e-15
7020.486,3.149e-13,3.946e-15
7024.901,2.989e-13,3.865e-15
7029.315,2.941e-13,3.895e-15
7033.729,3.022e-13,3.927e-15
7038.144,3.130e-13,3.987e-15
7042.558,3.033e-13,3.943e-15
7046.973,3.166e-13,4.007e-15
7051.388,3.251e-13,4.051e-15
7055.802,3.444e-13,4.136e-15
7060.217,3.583e-13,4.171e-15
7064.632,3.575e-13,4.199e-15
7069.046,3.697e-13,4.259e-15
7073.461,3.796e-13,4.258e-15
7077.876,3.949e-13,4.369e-15
7082.291,4.010e-13,4.387e-15
7086.706,4.302e-13,4.509e-15
7091.121,4.375e-13,4.560e-15
7095.536,4.430e-13,4.593e-15
7099.951,4.420e-13,4.590e-15
7104.366,4.897e-13,4.748e-15
7108.781,4.829e-13,4.745e-15
7113.197,4.957e-13,4.807e-15
7117.612,5.055e-13,4.819e-15
7122.027,4.956e-13,4.760e-15
7126.442,4.834e-13,4.729e-15
7130.858,4.842e-13,4.761e-15
7135.273,4.861e-13,4.784e-15
7139.688,5.061e-13,4.835e-15
7144.104,4.742e-13,4.716e-15
7148.519,4.595e-13,4.669e-15
7152.935,4.297e-13,4.562e-15
7157.350,3.773e-13,4.373e-15
7161.766,3.469e-13,4.254e-15
7166.182,2.842e-13,3.980e-15
7170.597,2.707e-13,3.915e-15
7175.013,2.438e-13,3.820e-15
7179.429,2.191e-13,3.732e-15
7183.844,1.993e-13,3.657e-15
7188.260,2.086e-13,3.686e-15
7192.676,1.841e-13,3.628e-15
7197.092,1.821e-13,3.595e-15
7201.508,1.806e-13,3.584e-15
7205.924,1.833e-13,3.620e-15
7210.339,1.808e-13,3.615e-15
7214.755,1.681e-13,3.535e-15
7219.171,1.766e-13,3.503e-15
7223.587,1.678e-13,3.385e-15
7228.004,1.738e-13,3.402e-15
7232.420,1.492e-13,3.329e-15
7236.836,1.559e-13,3.462e-15
7241.252,1.686e-13,3.612e-15
7245.668,1.771e-13,3.674e-15
7250.084,1.666e-13,3.663e-15
7254.500,1.276e-13,3.410e-15
7258.917,1.350e-13,3.397e-15
7263.333,1.304e-13,3.334e-15
7267.749,1.320e-13,3.348e-15
7272.166,1.243e-13,3.265e-15
7276.582,1.265e-13,3.291e-15
7280.998,1.356e-13,3.352e-15
7285.415,1.356e-13,3.379e-15
7289.831,1.407e-13,3.418e-15
7294.247,1.305e-13,3.355e-15
7298.664,1.468e-13,3.490e-15
7303.080,1.499e-13,3.568e-15
7307.497,1.643e-13,3.687e-15
7311.913,1.543e-13,3.658e-15
7316.330,1.742e-13,3.770e-15
7320.747,1.637e-13,3.680e-15
7325.163,1.616e-13,3.720e-15
7329.580,1.725e-13,3.740e-15
7333.996,1.821e-13,3.729e-15
7338.413,1.770e-13,3.704e-15
7342.830,1.797e-13,3.755e-15
7347.246,1.824e-13,3.768e-15
7351.663,1.904e-13,3.792e-15
7356.080,1.765e-13,3.740e-15
7360.497,1.980e-13,3.860e-15
7364.913,2.140e-13,3.990e-15
7369.330,2.057e-13,3.976e-15
7373.747,2.355e-13,4.153e-15
7378.164,2.449e-13,4.258e-15
7382.580,2.628e-13,4.346e-15
7386.997,2.808e-13,4.490e-15
7391.414,2.853e-13,4.536e-15
7395.831,3.314e-13,4.797e-15
7400.248,3.502e-13,4.928e-15
7404.665,3.845e-13,5.083e-15
7409.082,4.069e-13,5.265e-15
7413.499,4.558e-13,5.492e-15
7417.916,4.695e-13,5.578e-15
7422.333,5.004e-13,5.776e-15
7426.749,5.477e-13,5.993e-15
7431.166,5.792e-13,6.140e-15
7435.583,6.113e-13,6.317e-15
7440.000,6.434e-13,6.435e-15
7444.417,6.290e-13,6.436e-15
7448.834,6.500e-13,6.485e-15
7453.251,6.621e-13,6.599e-15
7457.668,6.738e-13,6.676e-15
7462.086,6.853e-13,6.711e-15
7466.503,6.613e-13,6.687e-15
7470.920,6.741e-13,6.795e-15
7475.337,6.741e-13,6.791e-15
7479.754,6.957e-13,6.896e-15
7484.171,7.080e-13,6.979e-15
7488.588,7.050e-13,6.968e-15
7493.005,7.008e-13,6.953e-15
7497.422,6.563e-13,6.792e-15
7501.839,6.648e-13,6.822e-15
7506.256,6.672e-13,6.880e-15
7510.673,6.766e-13,6.950e-15
7515.091,6.968e-13,7.068e-15
7519.508,6.952e-13,7.085e-15
7523.925,6.616e-13,6.981e-15
7528.342,6.896e-13,7.138e-15
7532.759,7.552e-13,7.393e-15
7537.176,7.604e-13,7.471e-15
7541.593,7.609e-13,7.485e-15
7546.011,7.087e-13,7.300e-15
7550.428,6.822e-13,7.184e-15
7554.845,6.836e-13,7.142e-15
7559.262,6.463e-13,6.986e-15
7563.679,6.426e-13,7.003e-15
7568.096,6.036e-13,6.846e-15
7572.513,5.949e-13,6.834e-15
7576.931,5.986e-13,6.843e-15
7581.348,5.566e-13,6.640e-15
7585.765,5.092e-13,6.488e-15
7590.182,4.261e-13,6.016e-15
7594.599,3.060e-13,5.073e-15
7599.016,1.635e-13,3.597e-15
7603.433,8.258e-14,2.598e-15
7607.850,8.140e-14,2.437e-15
7612.268,1.310e-13,3.269e-15
7616.685,2.002e-13,4.043e-15
7621.102,2.040e-13,4.201e-15
7625.519,1.691e-13,3.812e-15
7629.936,1.457e-13,3.528e-15
7634.353,1.474e-13,3.653e-15
7638.770,1.683e-13,3.844e-15
7643.187,1.941e-13,4.097e-15
7647.604,1.999e-13,4.224e-15
7652.021,1.960e-13,4.418e-15
7656.439,2.420e-13,4.740e-15
7660.856,2.401e-13,4.775e-15
7665.273,2.440e-13,4.859e-15
7669.690,2.552e-13,5.034e-15
7674.107,2.857e-13,5.256e-15
7678.524,2.972e-13,5.413e-15
7682.941,3.086e-13,5.488e-15
7687.358,3.148e-13,5.509e-15
7691.775,3.219e-13,5.616e-15
7696.192,2.972e-13,5.456e-15
7700.609,2.985e-13,5.440e-15
7705.026,2.847e-13,5.388e-15
7709.443,2.898e-13,5.442e-15
7713.860,3.017e-13,5.492e-15
7718.276,2.921e-13,5.419e-15
7722.693,2.614e-13,5.241e-15
7727.110,2.529e-13,5.175e-15
7731.527,2.351e-13,5.071e-15
7735.944,2.210e-13,5.030e-15
7740.361,2.319e-13,5.069e-15
7744.778,2.453e-13,5.182e-15
7749.195,2.307e-13,5.136e-15
7753.611,2.338e-13,5.127e-15
7758.028,2.243e-13,5.054e-15
7762.445,2.087e-13,4.915e-15
7766.862,2.312e-13,5.062e-15
7771.278,1.904e-13,4.830e-15
7775.695,1.987e-13,4.800e-15
7780.112,1.858e-13,4.677e-15
7784.529,1.868e-13,4.703e-15
7788.945,1.904e-13,4.729e-15
7793.362,1.957e-13,4.811e-15
7797.778,1.916e-13,4.808e-15
7802.195,1.827e-13,4.677e-15
7806.612,1.527e-13,4.488e-15
7811.028,1.658e-13,4.579e-15
7815.445,1.582e-13,4.563e-15
7819.861,1.661e-13,4.615e-15
7824.278,1.633e-13,4.555e-15
7828.694,1.597e-13,4.578e-15
7833.111,1.462e-13,4.387e-15
7837.527,1.397e-13,4.348e-15
7841.944,1.567e-13,4.530e-15
7846.360,1.745e-13,4.639e-15
7850.776,1.502e-13,4.491e-15
7855.193,1.538e-13,4.546e-15
7859.609,1.463e-13,4.517e-15
7864.025,1.448e-13,4.563e-15
7868.442,1.752e-13,4.763e-15
7872.858,1.584e-13,4.653e-15
7877.274,1.876e-13,4.903e-15
7881.690,1.619e-13,4.690e-15
7886.106,1.771e-13,4.811e-15
7890.523,1.768e-13,4.678e-15
7894.939,1.629e-13,4.698e-15
7899.355,1.856e-13,4.808e-15
7903.771,1.625e-13,4.681e-15
7908.187,1.545e-13,4.633e-15
7912.603,1.547e-13,4.684e-15
7917.019,1.505e-13,4.772e-15
7921.435,1.485e-13,4.715e-15
7925.851,1.240e-13,4.472e-15
7930.267,1.518e-13,4.742e-15
7934.682,1.445e-13,4.578e-15
7939.098,1.214e-13,4.461e-15
7943.514,1.500e-13,4.793e-15
7947.930,1.493e-13,4.838e-15
7952.345,1.489e-13,4.679e-15
7956.761,1.419e-13,4.791e-15
7961.177,1.611e-13,4.811e-15
7965.592,1.391e-13,4.733e-15
7970.008,1.622e-13,4.913e-15
7974.424,1.530e-13,4.914e-15
7978.839,1.640e-13,4.940e-15
7983.255,1.625e-13,4.880e-15
7987.670,1.849e-13,5.028e-15
7992.085,1.556e-13,4.822e-15
7996.501,1.661e-13,4.944e-15
8000.916,1.668e-13,4.986e-15
8005.331,1.609e-13,4.900e-15
8009.747,1.806e-13,5.080e-15
8014.162,1.791e-13,5.061e-15
8018.577,1.720e-13,5.168e-15
8022.992,1.768e-13,5.169e-15
8027.407,1.742e-13,5.161e-15
8031.822,1.751e-13,5.176e-15
8036.237,1.747e-13,5.251e-15
8040.652,1.945e-13,5.242e-15
8045.067,1.659e-13,5.052e-15
8049.482,1.975e-13,5.334e-15
8053.897,1.784e-13,5.134e-15
8058.312,1.962e-13,5.262e-15
8062.727,2.113e-13,5.327e-15
8067.142,1.879e-13,5.159e-15
8071.556,2.317e-13,5.489e-15
8075.971,2.104e-13,5.395e-15
8080.386,2.110e-13,5.460e-15
8084.800,2.271e-13,5.523e-15
8089.215,2.098e-13,5.535e-15
8093.629,2.141e-13,5.677e-15
8098.044,2.179e-13,5.734e-15
8102.458,2.261e-13,5.796e-15
8106.872,2.068e-13,5.689e-15
8111.287,2.280e-13,5.850e-15
8115.701,2.194e-13,5.778e-15
8120.115,2.245e-13,5.771e-15
8124.529,2.345e-13,5.875e-15
8128.943,2.372e-13,5.873e-15
8133.357,2.474e-13,6.049e-15
8137.771,2.573e-13,6.176e-15
8142.185,2.857e-13,6.461e-15
8146.599,2.921e-13,6.517e-15
8151.013,2.873e-13,6.656e-15
8155.427,3.035e-13,6.690e-15
8159.841,3.312e-13,6.992e-15
8164.255,3.350e-13,7.020e-15
8168.668,3.201e-13,6.977e-15
8173.082,3.350e-13,7.043e-15
8177.495,3.298e-13,7.056e-15
8181.909,3.672e-13,7.347e-15
8186.322,3.635e-13,7.237e-15
8190.736,3.710e-13,7.347e-15
8195.149,3.601e-13,7.179e-15
8199.563,3.692e-13,7.160e-15
8203.976,3.928e-13,7.505e-15
8208.389,4.101e-13,7.592e-15
8212.802,4.147e-13,7.712e-15
8217.215,4.178e-13,8.016e-15
8221.628,4.812e-13,8.679e-15
